"","X","Full.ID_Sample_Number","Site","Person","Surber_Dnet","dateID","Specimen","Length_mm","Width_mm","Order","Family","Genus","Analysis.State","Taxa.Name.Good","Jonny.Verify","Notes","Type","Storage","X18","Month","Month_num","Year","Month_Year","Month_Year_Num","taxonID","Replicate","Cummins2022_Number","FFG","a","b","Source","Equation","CPI","FBI_T","CPI_lower","CPI_higher","Calcd_Mass_mg","lengthClass","Density_Size","Mass_Average_Size","Biomass_Size","Ave_length_Size","Density_SizeDate","Mass_Average_SizeDate","Biomass_SizeDate","Ave_length_SizeDate"
"3051",3087,"44518_nhc_[oligochaeta]_8","forested","rena_jonny","surber",2021-11-18,8,22,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g5",NA,"Nov",11,2021,"2021_Nov","2021_11","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,8.0454,22,4,8.0454,32.1816,22,1,8.0454,8.0454,22
"3052",3088,"44518_nhc_[oligochaeta]_96","forested","rena_jonny","surber",2021-11-18,96,10,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g5",NA,"Nov",11,2021,"2021_Nov","2021_11","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,3.657,10,12,3.657,43.884,10,1,3.657,3.657,10
"3053",3089,"44574_ecng_[oligochaeta]_1","stormwater dominated","rena_jonny","surber",2022-01-13,1,5,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","s_e3",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.8285,5,27,1.83383651111111,49.5135858,5.01459259259259,1,1.8285,1.8285,5
"3054",3090,"44574_ecng_[oligochaeta]_3","stormwater dominated","rena_jonny","surber",2022-01-13,3,7,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","s_e3",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,2.5599,7,17,2.56566515294118,43.6163076,7.01576470588235,1,2.5599,2.5599,7
"3055",3091,"44574_nhc_[oligochaeta]_1","forested","rena_jonny","surber",2022-01-13,1,8,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,2.9256,8,4,2.9281599,11.7126396,8.007,1,2.9256,2.9256,8
"3056",3092,"44574_nhc_[oligochaeta]_10","forested","tayton","surber ",2022-01-13,10,17,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g6",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,6.2169,17,9,6.2169,55.9521,17,2,6.2169,12.4338,17
"3057",3093,"44574_nhc_[oligochaeta]_11","forested","tayton","surber ",2022-01-13,11,10,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g6",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,3.657,10,12,3.657,43.884,10,4,3.657,14.628,10
"3058",3094,"44574_nhc_[oligochaeta]_12","forested","tayton","surber ",2022-01-13,12,16,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g6",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,5.8512,16,1,5.8512,5.8512,16,1,5.8512,5.8512,16
"3059",3095,"44574_nhc_[oligochaeta]_13","forested","tayton","surber ",2022-01-13,13,9,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g6",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,3.2913,9,3,3.2913,9.8739,9,2,3.2913,6.5826,9
"3060",3096,"44574_nhc_[oligochaeta]_14","forested","rena_jonny","surber",2022-01-13,14,14,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,5.1198,14,5,5.1198,25.599,14,2,5.1198,10.2396,14
"3061",3097,"44574_nhc_[oligochaeta]_14","forested","tayton","surber ",2022-01-13,14,30,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g6",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,10.971,30,14,10.971,153.594,30,1,10.971,10.971,30
"3062",3098,"44574_nhc_[oligochaeta]_15","forested","rena_jonny","surber",2022-01-13,15,14,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,5.1198,14,5,5.1198,25.599,14,2,5.1198,10.2396,14
"3063",3099,"44574_nhc_[oligochaeta]_15","forested","tayton","surber ",2022-01-13,15,18,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g6",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,6.5826,18,1,6.5826,6.5826,18,1,6.5826,6.5826,18
"3064",3100,"44574_nhc_[oligochaeta]_16","forested","tayton","surber ",2022-01-13,16,15,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g6",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,5.4855,15,8,5.4855,43.884,15,3,5.4855,16.4565,15
"3065",3101,"44574_nhc_[oligochaeta]_17","forested","rena_jonny","surber",2022-01-13,17,10,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,3.657,10,12,3.657,43.884,10,4,3.657,14.628,10
"3066",3102,"44574_nhc_[oligochaeta]_17","forested","tayton","surber ",2022-01-13,17,13,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g6",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,4.7541,13,4,4.764248175,19.0569927,13.02775,1,4.7541,4.7541,13
"3067",3103,"44574_nhc_[oligochaeta]_19","forested","rena_jonny","surber",2022-01-13,19,25,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,9.1425,25,9,9.1425,82.2825,25,1,9.1425,9.1425,25
"3068",3104,"44574_nhc_[oligochaeta]_26","forested","rena_jonny","surber",2022-01-13,26,10,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,3.657,10,12,3.657,43.884,10,4,3.657,14.628,10
"3069",3105,"44574_nhc_[oligochaeta]_3","forested","tayton","surber ",2022-01-13,3,17,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g6",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,6.2169,17,9,6.2169,55.9521,17,2,6.2169,12.4338,17
"3070",3106,"44574_nhc_[oligochaeta]_33","forested","rena_jonny","surber",2022-01-13,33,12,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,4.3884,12,2,4.3884,8.7768,12,1,4.3884,4.3884,12
"3071",3107,"44574_nhc_[oligochaeta]_34","forested","rena_jonny","surber",2022-01-13,34,3,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.0971,3,4,1.0971,4.3884,3,4,1.0971,4.3884,3
"3072",3108,"44574_nhc_[oligochaeta]_38","forested","rena_jonny","surber",2022-01-13,38,2.5,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,0.91425,2,6,0.79235,4.7541,2.16666666666667,3,0.79235,2.37705,2.16666666666667
"3073",3109,"44574_nhc_[oligochaeta]_39","forested","rena_jonny","surber",2022-01-13,39,3,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.0971,3,4,1.0971,4.3884,3,4,1.0971,4.3884,3
"3074",3110,"44574_nhc_[oligochaeta]_4","forested","tayton","surber ",2022-01-13,4,15,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g6",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,5.4855,15,8,5.4855,43.884,15,3,5.4855,16.4565,15
"3075",3111,"44574_nhc_[oligochaeta]_49","forested","rena_jonny","surber",2022-01-13,49,20,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,7.314,20,10,7.2862068,72.862068,19.924,1,7.314,7.314,20
"3076",3112,"44574_nhc_[oligochaeta]_5","forested","rena_jonny","surber",2022-01-13,5,6,NA,"[oligochaeta]","unknown",NA,"ready","yes","y","not completely sure - looks like it kinda has a head, but cannot tell if they are guts","non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,2.1942,6,2,2.285625,4.57125,6.25,1,2.1942,2.1942,6
"3077",3113,"44574_nhc_[oligochaeta]_5","forested","tayton","surber ",2022-01-13,5,9,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g6",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,3.2913,9,3,3.2913,9.8739,9,2,3.2913,6.5826,9
"3078",3114,"44574_nhc_[oligochaeta]_50","forested","rena_jonny","surber",2022-01-13,50,10,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,3.657,10,12,3.657,43.884,10,4,3.657,14.628,10
"3079",3115,"44574_nhc_[oligochaeta]_51","forested","rena_jonny","surber",2022-01-13,51,11,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,4.0227,11,3,4.0227,12.0681,11,2,4.0227,8.0454,11
"3080",3116,"44574_nhc_[oligochaeta]_52","forested","rena_jonny","surber",2022-01-13,52,3.5,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.27995,4,2,1.27995,2.5599,3.5,2,1.27995,2.5599,3.5
"3081",3117,"44574_nhc_[oligochaeta]_56","forested","rena_jonny","surber",2022-01-13,56,3,NA,"[oligochaeta]","unknown",NA,"ready","yes","y","partial","partial","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.0971,3,4,1.0971,4.3884,3,4,1.0971,4.3884,3
"3082",3118,"44574_nhc_[oligochaeta]_57","forested","rena_jonny","surber",2022-01-13,57,3,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.0971,3,4,1.0971,4.3884,3,4,1.0971,4.3884,3
"3083",3119,"44574_nhc_[oligochaeta]_6","forested","tayton","surber ",2022-01-13,6,19,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g6",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,6.9483,19,2,6.95341979999998,13.9068396,19.0139999999999,1,6.9483,6.9483,19
"3084",3120,"44574_nhc_[oligochaeta]_65","forested","rena_jonny","surber",2022-01-13,65,3.5,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.27995,4,2,1.27995,2.5599,3.5,2,1.27995,2.5599,3.5
"3085",3121,"44574_nhc_[oligochaeta]_68","forested","rena_jonny","surber",2022-01-13,68,2,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,0.7314,2,6,0.79235,4.7541,2.16666666666667,3,0.79235,2.37705,2.16666666666667
"3086",3122,"44574_nhc_[oligochaeta]_7","forested","rena_jonny","surber",2022-01-13,7,2,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g2",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,0.7314,2,6,0.79235,4.7541,2.16666666666667,3,0.79235,2.37705,2.16666666666667
"3087",3123,"44574_nhc_[oligochaeta]_7","forested","tayton","surber ",2022-01-13,7,11,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g6",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,4.0227,11,3,4.0227,12.0681,11,2,4.0227,8.0454,11
"3088",3124,"44574_nhc_[oligochaeta]_9","forested","tayton","surber ",2022-01-13,9,15,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_g6",NA,"Jan",1,2022,"2022_Jan","2022_1","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,5.4855,15,8,5.4855,43.884,15,3,5.4855,16.4565,15
"3089",3125,"44624_ecgs_[oligochaeta]_51","wastewater dominated","rena_jonny","surber",2022-03-04,51,13,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_h1",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,4.7541,13,1,4.7541,4.7541,13,1,4.7541,4.7541,13
"3090",3126,"44624_ecng_[oligochaeta]_12","stormwater dominated","rena_jonny","surber",2022-03-04,12,13,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_c2",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,4.7541,13,4,4.7541,19.0164,13,1,4.7541,4.7541,13
"3091",3127,"44624_ecng_[oligochaeta]_13","stormwater dominated","rena_jonny","surber",2022-03-04,13,5,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_c2",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.8285,5,27,1.83383651111111,49.5135858,5.01459259259259,1,1.8285,1.8285,5
"3092",3128,"44624_ecng_[oligochaeta]_15","stormwater dominated","rena_jonny","surber",2022-03-04,15,8,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_c2",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,2.9256,8,10,2.9256,29.256,8,1,2.9256,2.9256,8
"3093",3129,"44624_ecng_[oligochaeta]_16","stormwater dominated","rena_jonny","surber",2022-03-04,16,9,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_c2",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,3.2913,9,3,3.2913,9.8739,9,1,3.2913,3.2913,9
"3094",3130,"44624_ecng_[oligochaeta]_17","stormwater dominated","rena_jonny","surber",2022-03-04,17,3,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_c2",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.0971,3,30,1.0971,32.913,3,1,1.0971,1.0971,3
"3095",3131,"44624_ecng_[oligochaeta]_7","stormwater dominated","rena_jonny","surber",2022-03-04,7,15,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_c2",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,5.4855,15,3,5.4460044,16.3380132,14.892,1,5.4855,5.4855,15
"3096",3132,"44624_ecng_[oligochaeta]_9","stormwater dominated","rena_jonny","surber",2022-03-04,9,25,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_c2",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,9.1425,25,1,9.1425,9.1425,25,1,9.1425,9.1425,25
"3097",3133,"44624_nhc_[oligochaeta]_50","forested","rena_jonny","surber",2022-03-04,50,26,NA,"[oligochaeta]","unknown",NA,"ready","yes","y","broke into two pieces","non-insect","s_c2",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,9.5082,26,5,9.489915,47.449575,25.95,1,9.5082,9.5082,26
"3098",3134,"44624_nhc_[oligochaeta]_51","forested","rena_jonny","surber",2022-03-04,51,22,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","s_c2",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,8.0454,22,4,8.0454,32.1816,22,1,8.0454,8.0454,22
"3099",3135,"44641_nhc_[oligochaeta]_10","forested","tayton","surber ",2022-03-21,10,10,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_i1",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,3.657,10,12,3.657,43.884,10,1,3.657,3.657,10
"3100",3136,"44641_nhc_[oligochaeta]_5","forested","tayton","surber ",2022-03-21,5,22,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_i1",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,8.0454,22,4,8.0454,32.1816,22,1,8.0454,8.0454,22
"3101",3137,"44641_nhc_[oligochaeta]_6","forested","tayton","surber ",2022-03-21,6,14,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_i1",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,5.1198,14,5,5.1198,25.599,14,1,5.1198,5.1198,14
"3102",3138,"44641_nhc_[oligochaeta]_7","forested","tayton","surber ",2022-03-21,7,25,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_i1",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,9.1425,25,9,9.1425,82.2825,25,1,9.1425,9.1425,25
"3103",3139,"44641_nhc_[oligochaeta]_9","forested","tayton","surber ",2022-03-21,9,20,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_i1",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,7.314,20,10,7.2862068,72.862068,19.924,3,7.22135599999999,21.664068,19.7466666666666
"3104",3140,"44641_nhc_[oligochaeta]_","forested","kaley","surber",2022-03-21,NA,5.33,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_j5",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.949181,5,6,1.8486135,11.091681,5.055,1,1.949181,1.949181,5.33
"3105",3141,"44641_nhc_[oligochaeta]_","forested","kaley","surber",2022-03-21,NA,8.028,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_j5",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,2.9358396,8,4,2.9281599,11.7126396,8.007,1,2.9358396,2.9358396,8.028
"3106",3142,"44641_nhc_[oligochaeta]_","forested","kaley","surber",2022-03-21,NA,19.0279999999999,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_j5",NA,"Mar",3,2022,"2022_Mar","2022_3","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,6.95853959999996,19,2,6.95341979999998,13.9068396,19.0139999999999,1,6.95853959999996,6.95853959999996,19.0279999999999
"3107",3143,"44356_nhc_[oligochaeta]_1","forested","jonny_helene","full surber",2021-06-09,1,9,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_b8",NA,"Jun",6,2021,"2021_Jun","2021_6","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,3.2913,9,3,3.2913,9.8739,9,1,3.2913,3.2913,9
"3108",3144,"44356_nhc_[oligochaeta]_2","forested","jonny_helene","full surber",2021-06-09,2,6.5,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_b8",NA,"Jun",6,2021,"2021_Jun","2021_6","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,2.37705,6,2,2.285625,4.57125,6.25,1,2.37705,2.37705,6.5
"3109",3145,"44356_nhc_[oligochaeta]_3","forested","jonny_helene","full surber",2021-06-09,3,23,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_b8",NA,"Jun",6,2021,"2021_Jun","2021_6","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,8.4111,23,1,8.4111,8.4111,23,1,8.4111,8.4111,23
"3110",3146,"44356_nhc_[oligochaeta]_4","forested","jonny_helene","full surber",2021-06-09,4,24,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l2_b8",NA,"Jun",6,2021,"2021_Jun","2021_6","oligochaeta_unknown",1,NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,8.7768,24,2,8.7768,17.5536,24,2,8.7768,17.5536,24
