"","Full-ID_Sample_Number","Site","Person","Surber_Dnet","Sampling_Date","Specimen","Length_mm","Width_mm","Order","Family","Genus","Analysis.State","Taxa.Name.Good","Jonny.Verify","Notes","Type","Storage","X18","Month","Month_num","Year","Month_Year","Month_Year_Num","Order_Family","Replicate","Cummins2022_Number","FFG","a","b","Source","Equation","CPI","FBI_T","CPI_lower","CPI_higher","Calcd_Mass_mg"
"2982","44483_nhc_trichoptera_310","forested","tayton_qaqc","surber",2021-10-14,310,4,NA,"trichoptera","philopotamidae","chimarra","ready","yes","y",NA,"larva","l2_c7",NA,"Oct",10,2021,"2021_Oct","2021_10","trichoptera_philopotamidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",12,3,9,18,0.566526416458257
"2983","44518_ecgs_trichoptera_106","wastewater dominated","rena_jonny","surber",2021-11-18,106,3,NA,"trichoptera","hydropsychidae","hydropsyche","ready","yes","y",NA,"larva","l2_c3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.20053552815394
"2984","44518_ecgs_trichoptera_119","wastewater dominated","rena_jonny","surber",2021-11-18,119,3,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.20053552815394
"2985","44518_ecgs_trichoptera_164","wastewater dominated","rena_jonny","surber",2021-11-18,164,3,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.20053552815394
"2986","44518_ecgs_trichoptera_30","wastewater dominated","tayton","surber ",2021-11-18,30,3,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.20053552815394
"2987","44518_ecgs_trichoptera_31","wastewater dominated","rena_jonny","surber",2021-11-18,31,3,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.20053552815394
"2988","44518_ecgs_trichoptera_43","wastewater dominated","rena_jonny","surber",2021-11-18,43,3,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.20053552815394
"2989","44518_ecgs_trichoptera_80","wastewater dominated","rena_jonny","surber",2021-11-18,80,3,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.20053552815394
"2990","44518_ecgs_trichoptera_81","wastewater dominated","rena_jonny","surber",2021-11-18,81,3,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.20053552815394
"2991","44378_ecgs_trichoptera_0","wastewater dominated","rena_jonny","surber",2021-07-01,0,3.5,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","s_h5",NA,"Jul",7,2021,"2021_Jul","2021_7","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.349839816647488
"2992","44340_ecgs_trichoptera_204","wastewater dominated","rena_jonny","surber",2021-05-24,204,4,NA,"trichoptera","hydropsychidae","hydropsyche","ready","yes","y",NA,"larva","l_a9",NA,"May",5,2021,"2021_May","2021_5","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.566526416458257
"2993","44340_ecgs_trichoptera_127","wastewater dominated","rena_jonny","surber",2021-05-24,127,4,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l_c6",NA,"May",5,2021,"2021_May","2021_5","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.566526416458257
"2994","44518_ecgs_trichoptera_126","wastewater dominated","rena_jonny","surber",2021-11-18,126,4,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.566526416458257
"2995","44518_ecgs_trichoptera_140","wastewater dominated","rena_jonny","surber",2021-11-18,140,4,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.566526416458257
"2996","44518_ecgs_trichoptera_144","wastewater dominated","rena_jonny","surber",2021-11-18,144,4,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.566526416458257
"2997","44518_ecgs_trichoptera_24","wastewater dominated","rena_jonny","surber",2021-11-18,24,4,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.566526416458257
"2998","44518_ecgs_trichoptera_29","wastewater dominated","tayton","surber ",2021-11-18,29,4,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.566526416458257
"2999","44518_ecgs_trichoptera_30","wastewater dominated","rena_jonny","surber",2021-11-18,30,4,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.566526416458257
"3000","44518_ecgs_trichoptera_6","wastewater dominated","rena_jonny","surber",2021-11-18,6,4,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.566526416458257
"3001","44518_ecgs_trichoptera_65","wastewater dominated","rena_jonny","surber",2021-11-18,65,4,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.566526416458257
"3002","44518_ecgs_trichoptera_99","wastewater dominated","rena_jonny","surber",2021-11-18,99,4,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.566526416458257
"3003","44574_ecgs_trichoptera_2","wastewater dominated","tayton","surber ",2022-01-13,2,4,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y","check family","larva","s_i8",NA,"Jan",1,2022,"2022_Jan","2022_1","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.566526416458257
"3004","44574_ecgs_trichoptera_4","wastewater dominated","tayton","surber ",2022-01-13,4,4,NA,"trichoptera","hydropsychidae","hydropsyche","ready","yes","y",NA,"larva","l2_g3",NA,"Jan",1,2022,"2022_Jan","2022_1","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.566526416458257
"3005","44421_ecgs_trichoptera_2","wastewater dominated","smp_jonny","s1",2021-08-13,2,4.617,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","s2_h8",NA,"Aug",8,2021,"2021_Aug","2021_8","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.950873499082642
"3006","44378_ecgs_trichoptera_16","wastewater dominated","rena_jonny","surber",2021-07-01,16,5,NA,"trichoptera","hydropsychidae","hydropsyche","ready","yes","y","head and first two segments of thorax missing","partial","l_d8",NA,"Jul",7,2021,"2021_Jul","2021_7","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,1.26784251862918
"3007","44518_ecgs_trichoptera_100","wastewater dominated","rena_jonny","surber",2021-11-18,100,5,NA,"trichoptera","hydropsychidae","hydropsyche","ready","yes","y",NA,"larva","l2_c3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,1.26784251862918
"3008","44518_ecgs_trichoptera_11","wastewater dominated","rena_jonny","surber",2021-11-18,11,5,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,1.26784251862918
"3009","44518_ecgs_trichoptera_135","wastewater dominated","rena_jonny","surber",2021-11-18,135,5,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,1.26784251862918
"3010","44518_ecgs_trichoptera_23","wastewater dominated","rena_jonny","surber",2021-11-18,23,5,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,1.26784251862918
"3011","44518_ecgs_trichoptera_35","wastewater dominated","rena_jonny","surber",2021-11-18,35,5,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,1.26784251862918
"3012","44518_ecgs_trichoptera_90","wastewater dominated","rena_jonny","surber",2021-11-18,90,5,NA,"trichoptera","hydropsychidae","hydropsyche","ready","yes","y",NA,"larva","l2_c3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,1.26784251862918
"3013","44356_ecgs_trichoptera_1","wastewater dominated","jonny_helene","full surber",2021-06-09,1,5.842,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y","unclear if data already in another spreadsheet (if so, not marked jonny verified)","larva","s2_f3",NA,"Jun",6,2021,"2021_Jun","2021_6","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,2.22367237928827
"3014","44340_ecgs_trichoptera_57","wastewater dominated","rena_jonny","surber",2021-05-24,57,6,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l_c6",NA,"May",5,2021,"2021_May","2021_5","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,2.44855357254977
"3015","44518_ecgs_trichoptera_22","wastewater dominated","rena_jonny","surber",2021-11-18,22,6,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,2.44855357254977
"3016","44518_ecgs_trichoptera_64","wastewater dominated","rena_jonny","surber",2021-11-18,64,6,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,2.44855357254977
"3017","44518_ecgs_trichoptera_94","wastewater dominated","rena_jonny","surber",2021-11-18,94,6,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,2.44855357254977
"3018","44574_ecgs_trichoptera_3","wastewater dominated","tayton","surber ",2022-01-13,3,6,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y","check family","larva","s_i8",NA,"Jan",1,2022,"2022_Jan","2022_1","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,2.44855357254977
"3019","44483_nhc_trichoptera_316","forested","tayton_qaqc","surber",2021-10-14,316,4,NA,"trichoptera","philopotamidae","chimarra","ready","yes","y",NA,"larva","l2_c7",NA,"Oct",10,2021,"2021_Oct","2021_10","trichoptera_philopotamidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",12,3,9,18,0.566526416458257
"3020","44421_ecgs_trichoptera_2","wastewater dominated","jonny_helene","full surber",2021-08-13,2,6.937,NA,"trichoptera","hydropsychidae","hydropsyche","ready","yes","y",NA,"larva","s2_h7",NA,"Aug",8,2021,"2021_Aug","2021_8","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,4.1344087751887
"3021","44340_ecgs_trichoptera_53","wastewater dominated","rena_jonny","surber",2021-05-24,53,7,NA,"trichoptera","hydropsychidae","hydropsyche","ready","yes","y",NA,"larva","l_a9",NA,"May",5,2021,"2021_May","2021_5","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,4.27156993455442
"3022","44340_ecgs_trichoptera_196","wastewater dominated","rena_jonny","surber",2021-05-24,196,7,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l_c6",NA,"May",5,2021,"2021_May","2021_5","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,4.27156993455442
"3023","44340_ecgs_trichoptera_198","wastewater dominated","rena_jonny","surber",2021-05-24,198,7,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l_c6",NA,"May",5,2021,"2021_May","2021_5","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,4.27156993455442
"3024","44340_ecgs_trichoptera_202","wastewater dominated","rena_jonny","surber",2021-05-24,202,7,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l_c6",NA,"May",5,2021,"2021_May","2021_5","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,4.27156993455442
"3025","44518_ecgs_trichoptera_25","wastewater dominated","tayton","surber ",2021-11-18,25,7,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,4.27156993455442
"3026","44518_ecgs_trichoptera_47","wastewater dominated","rena_jonny","surber",2021-11-18,47,7,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,4.27156993455442
"3027","44421_ecgs_trichoptera_1","wastewater dominated","jonny_helene","full surber",2021-08-13,1,7.081,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","s2_g7",NA,"Aug",8,2021,"2021_Aug","2021_8","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,4.45271688382287
"3028","44518_ecgs_trichoptera_23","wastewater dominated","tayton","surber ",2021-11-18,23,7.5,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","l2_d3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,5.4796744480647
"3029","44483_nhc_trichoptera_318","forested","tayton_qaqc","surber",2021-10-14,318,4,NA,"trichoptera","philopotamidae","chimarra","ready","yes","y",NA,"larva","l2_c7",NA,"Oct",10,2021,"2021_Oct","2021_10","trichoptera_philopotamidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",12,3,9,18,0.566526416458257
"3030","44421_ecgs_trichoptera_3","wastewater dominated","jonny_helene","full surber",2021-08-13,3,7.573,NA,"trichoptera","hydropsychidae","hydropsyche","ready","yes","y",NA,"larva","s2_h7",NA,"Aug",8,2021,"2021_Aug","2021_8","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,5.6746740473385
"3031","44518_ecng_[oligochaeta]_39","stormwater dominated","rena_jonny","surber",2021-11-18,39,2,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,0.7314
"3032","44518_ecng_[oligochaeta]_41","stormwater dominated","rena_jonny","surber",2021-11-18,41,4,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.4628
"3033","44518_ecng_[oligochaeta]_42","stormwater dominated","rena_jonny","surber",2021-11-18,42,5,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.8285
"3034","44518_ecng_[oligochaeta]_43","stormwater dominated","rena_jonny","surber",2021-11-18,43,8,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,2.9256
"3035","44518_ecng_[oligochaeta]_44","stormwater dominated","rena_jonny","surber",2021-11-18,44,7,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,2.5599
"3036","44518_ecng_[oligochaeta]_45","stormwater dominated","rena_jonny","surber",2021-11-18,45,4,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.4628
"3037","44518_ecng_[oligochaeta]_46","stormwater dominated","rena_jonny","surber",2021-11-18,46,10,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,3.657
"3038","44518_ecng_[oligochaeta]_47","stormwater dominated","rena_jonny","surber",2021-11-18,47,2,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,0.7314
